Movie Name,Release Date,Opening Day,Opening Weekend,End of Week 1,Lifetime
Note Pe Chot at 8/11,9-Mar-18,0,0.37,0.5,0.5
3 Storeys,9-Mar-18,0.35,1.65,2.7,3.92
Hey Ram Hamne Gandhi Ko Maar Diya,2-Mar-18,0,0,0.02,0.02
Billu Ustaad,2-Mar-18,0,0,0.02,0.04
Veerey Ki Wedding,2-Mar-18,0.75,2.25,2.95,2.98
Pari,2-Mar-18,4.36,15.34,22.75,28.96
Welcome To New York,23-Feb-18,0.6,1.8,2.3,2.38
Sonu Ke Titu Ki Sweety,23-Feb-18,6.42,26.57,45.94,108.95
Daddy’s Daughter,23-Feb-18,0,0,0.001,0.001
Blue Jean Blues,16-Feb-18,0,0,0.001,0.001
Aiyaary,16-Feb-18,3.36,11.7,16.14,18.22
Black Panther (English),16-Feb-18,5.6,19.35,29.97,52.53
Kuchh Bheege Alfaaz,16-Feb-18,0,0,0.12,0.12
Jaane Kyun De Yaaron,16-Feb-18,0,0,0.025,0.025
Downup The Exit 796,9-Feb-18,0,0,0.001,0.001
Pad Man,9-Feb-18,10.26,40.05,62.87,81.82
Rati Kaamdev,2-Feb-18,0,0,0.001,0.001
Kuldip Patwal: I Didn’t Do It !,2-Feb-18,0,0,0.05,0.05
Padmaavat,25-Jan-18,24,114,166.5,302.15
Expiry Date,24-Jan-18,0,0,0.005,0.005
My Birthday Song,19-Jan-18,0.05,0.15,0.3,0.33
Baba Ramsa Peer,19-Jan-18,0,0,0.001,0.001
Vodka Diaries,19-Jan-18,0.3,0.98,1.15,1.29
Terror Strike,19-Jan-18,0,0,0.001,0.001
Union Leader,19-Jan-18,0,0,0.07,0.09
Nirdosh,19-Jan-18,0.1,0.35,0.5,0.6
Hamara Tiranga,19-Jan-18,0,0,0.001,0.001
Sanjana,19-Jan-18,0,0,0.001,0.006
Haq-E-Sailani,19-Jan-18,0,0,0.001,0.001
Medal Pet Nahi Bharta,19-Jan-18,0,0,0.02,0.03
Shaheed-E-Azam,19-Jan-18,0,0,0.001,0.001
1921,12-Jan-18,1.56,6.45,11.5,15.94
Mukkabaaz,12-Jan-18,0.82,4.04,6.73,10.51
Kaalakaandi,12-Jan-18,1.25,3.85,5.77,6.34
Wo India Ka Shakespeare,12-Jan-18,0,0,0.001,0.001
The Post (English),12-Jan-18,0.23,1.17,1.95,4.17
Kabaddi,5-Jan-18,0,0,0.02,0.02
Haseena,5-Jan-18,0,0,0.02,0.02
Insidious: The Last Key (English),5-Jan-18,0,0,9.38,6.32
Good Newwz,27-Dec-19,17.56,65.99,127.9,205.14
Star Wars – The Rise of Skywalker (English),20-Dec-19,1.2,4.15,6.55,9.6
Dabangg 3,20-Dec-19,24.5,78.75,121.58,146.11
The Body,13-Dec-19,0.66,2.36,3.44,3.47
Mardaani 2,13-Dec-19,3.8,18.15,28.05,47.57
Mudda 37  J&K,13-Dec-19,0,0,0.01,0.01
Unfriends,13-Dec-19,0,0,0.01,0.01
Jumanji: The Next Level (English),13-Dec-19,6.2,24.65,35.21,63.04
Ab Har Dayara Tutega,13-Dec-19,0,0,0.01,0.01
Phati Padi Hai Yaar,13-Dec-19,0,0,0.01,0.01
Sound Of Water (Paani Ki Aawaz),13-Dec-19,0,0,0.01,0.01
Sifar: A Gift Of Love,6-Dec-19,0,0,0.01,0.01
Panipat,6-Dec-19,4.12,17.68,25.68,34.28
Chintu Ka Birthday,6-Dec-19,0,0,0.01,0.01
Pati Patni Aur Woh,6-Dec-19,9.1,35.94,55.97,86.89
Commando 3,29-Nov-19,4.74,18.33,29.24,32.47
X Ray – The Inner Image,29-Nov-19,0,0,0.03,0.03
Luv U Turn,29-Nov-19,0,0,0.01,0.01
Yeh Saali Aashiqui,29-Nov-19,0,0,0.68,0.76
Hotel Mumbai,29-Nov-19,1.08,4.81,7.21,9.38
Knives Out (English),29-Nov-19,0.25,1.4,2.3,5.88
Tony,29-Nov-19,0,0,0.005,0.005
Jiyo Baat Bahadur No. 1,29-Nov-19,0,0,0.001,0.001
Pagalpanti,22-Nov-19,4.75,19.5,28.15,33.01
V For Victor,22-Nov-19,0,0,0.001,0.001
Frozen 2 (English),22-Nov-19,3.35,19.1,25.4,47.03
Dosti Zindabad,22-Nov-19,0,0,0.004,0.004
Bagpat Ka Dulha,15-Nov-19,0,0,0.006,0.006
Keep Safe Distance,15-Nov-19,0,0,0.004,0.004
Marjaavaan,15-Nov-19,7.03,24.42,37.87,47.78
Lafange Nawab,15-Nov-19,0,0,0.001,0.001
Motichoor Chaknachoor,15-Nov-19,0.3,1.35,2.05,2.07
Marrne Bhi Do Yaaron,15-Nov-19,0,0,0.004,0.004
Ford V Ferrari (English),15-Nov-19,0.8,4.2,6.85,15.23
Charlie’s Angels (English),15-Nov-19,0.4,1.42,2.18,2.21
Hum Lenge Make In India Ka Sankalp,15-Nov-19,0,0,0.001,0.001
Jhalki,14-Nov-19,0,0,0.05,0.06
Pagal Dil Tere Liye,8-Nov-19,0,0,0.001,0.001
Mr. Black Mr. White,8-Nov-19,0,0,0.002,0.002
Bala,8-Nov-19,10.15,43.95,72.24,116.81
Bypass Road,8-Nov-19,0.18,0.54,1.13,1.16
Satellite Shankar,8-Nov-19,0.1,0.32,0.53,0.54
Ekta,8-Nov-19,0,0,0.002,0.002
Laughter Ke Chapter,8-Nov-19,0,0,0.001,0.001
Pahala Pahala Pyar,6-Nov-19,0,0,0.001,0.001
Ujda Chaman,1-Nov-19,1.75,7,10,10.51
Terminator: Dark Fate (English),1-Nov-19,2.85,9.6,13.5,15.75
Saand Ki Aankh,25-Oct-19,0.48,2.47,11.68,23.4
Zindagi Tumse,25-Oct-19,0,0,0.004,0.004
Made In China,25-Oct-19,0.9,3.05,9,9.63
Housefull 4,25-Oct-19,16.5,46.5,129.35,194.6
Love Shots,18-Oct-19,0,0,0.001,0.001
Jacqueline I Am Coming,18-Oct-19,0.01,0.03,0.04,0.04
#Yaaram,18-Oct-19,0,0,0.03,0.03
Officer Arjun Singh IPS,18-Oct-19,0.01,0.03,0.04,0.04
Life Mein Time Nahi Hai Kisi Ko,18-Oct-19,0.01,0.03,0.04,0.04
Junction Varanasi,18-Oct-19,0.01,0.03,0.04,0.04
Kirket,18-Oct-19,0,0,0.01,0.01
Gumnaami,18-Oct-19,0.01,0.03,0.04,0.04
P Se Pyaar F Se Faraar,18-Oct-19,0.2,0.61,0.91,0.91
Laal Kaptaan,18-Oct-19,0.5,1.7,2.36,2.36
Maleficent (English),18-Oct-19,0.7,3.65,5.25,5.25
Love In College,18-Oct-19,0,0,0.001,0.001
Ghost,18-Oct-19,0.3,1.25,1.82,1.82
The Sky Is Pink,11-Oct-19,2.5,10.4,15.15,20.03
The Destiny Samaj of Banjaara,11-Oct-19,0,0,0.001,0.001
War,2-Oct-19,53.35,166.25,238.35,317.91
Syeraa Narasimha Reddy,2-Oct-19,2.18,6.23,7.93,7.93
Joker (English),2-Oct-19,5.15,23,37.9,67.95
Main Zaroor Aaunga,27-Sep-19,0,0,0.17,0.19
Little Baby,27-Sep-19,0,0,0.03,0.03
Kandy Twist – The  ime Story,27-Sep-19,0,0,0.003,0.003
Hum To Huye Hain Tumhare,27-Sep-19,0,0,0.003,0.003
Kanchani Aaj Bhi Hai,27-Sep-19,0,0,0.002,0.002
Prassthanam,20-Sep-19,0.75,2.75,4.25,4.75
Rambo: Last Blood (English),20-Sep-19,0.9,3.25,4.6,6.35
Pal Pal Dil Ke Paas,20-Sep-19,1.15,4.15,6.25,7.95
Nikka Zaildar 3 (Punjabi),20-Sep-19,1.3,4.8,6.9,6.9
Cypher – Shoonya Se Shikhar Tak,20-Sep-19,0,0,0.001,0.001
The Zoya Factor,20-Sep-19,0.7,2.3,2.9,3.12
Section 375,13-Sep-19,1.45,5.8,8.5,12.35
Dream Girl,13-Sep-19,10.05,44.57,72.2,142.26
College Ke Din Chaar,13-Sep-19,0,0,0.001,0.001
Pehlwaan,12-Sep-19,0,0,0.5,0.6
Fairr in Love,6-Sep-19,0,0,0.001,0.001
Chhichhore,6-Sep-19,7.32,35.98,68.83,153.09
It Chapter Two (English),6-Sep-19,2.5,9.75,14.15,15.9
Saaho,30-Aug-19,24.4,79.08,116.03,142.95
 awl (English),23-Aug-19,0,0,1,1
The Angry Birds Movie 2 (English),23-Aug-19,0.9,5,6.45,7.05
Once Upon A Time In Hollywood (English),15-Aug-19,0,5,0,5.35
Berozgaar Leader,15-Aug-19,0,0,0.001,0.001
Batla House,15-Aug-19,14,43.5,58,87.22
Mission Mangal,15-Aug-19,29.16,97.56,128.16,202.98
Pranaam,9-Aug-19,0,0,0.21,0.21
Chicken Curry Law,9-Aug-19,0,0,0.11,0.12
Mushkil – Fear Behind You,9-Aug-19,0,0,0.23,0.23
Jabariya Jodi,9-Aug-19,2.7,10.9,16.2,16.33
Chase – No Mercy to  ime,2-Aug-19,0,0,0.02,0.02
Khandaani Shafakhana,2-Aug-19,0.75,2.75,3.8,3.83
Fast And Furious Presents: Hobbs And Shaw (English),2-Aug-19,13.15,42.9,59.15,75.85
Arjun Patiala,26-Jul-19,1.25,4.85,6.55,6.62
Judgementall Hai Kya,26-Jul-19,4.5,19,26.85,33.11
Meri Bhagyalaxmi,19-Jul-19,0,0,0.002,0.002
Penalty,19-Jul-19,0,0,0.002,0.002
Hyderabad Nawabs 2,19-Jul-19,0,0,0.06,0.06
The Lion King (English),19-Jul-19,11.06,54.75,81.57,158.71
Jhootha Kahin Ka,19-Jul-19,0.92,1.87,2.57,2.57
Family Of Thakurganj,19-Jul-19,0,0,0.25,0.25
Wig Boss,19-Jul-19,0,0,0.002,0.002
Super 3 ,12-Jul-19,11.83,50.76,75.85,146.94
Ruka Village,12-Jul-19,0,0,0.001,0.001
Marudhar Express,5-Jul-19,0.01,0.03,0.05,0.05
Malaal,5-Jul-19,0.45,1.7,2.5,2.54
Hume Tumse Pyaar Kitna,5-Jul-19,0.05,0.15,0.2,0.2
One Day: Justice Delivered,5-Jul-19,0.1,0.3,0.4,0.4
Spider-Man: Far From Home (English),4-Jul-19,8.5,46.66,61.06,86.11
Dance Is King,28-Jun-19,0,0,0.001,0.001
Article 15,28-Jun-19,5.02,20.04,34.21,65.45
Annabelle Comes Home (English),26-Jun-19,4,17.95,25.25,30.08
Belaagam,21-Jun-19,0,0,0.001,0.001
N ,21-Jun-19,0,0,0.005,0.005
The Great Indian Escape – Khulay Asmaan Ki Oar,21-Jun-19,0,0,0.02,0.04
Toy Story 4 (English),21-Jun-19,0.72,4.24,6.02,7.59
Kabir Singh,21-Jun-19,20.21,70.83,134.42,278.24
Code Blue – Tlaaq,21-Jun-19,0,0,0.001,0.001
Khamoshi,14-Jun-19,0.11,0.36,0.65,0.67
Khel Khallas,14-Jun-19,0,0,0.001,0.001
Men in Black: International (English),14-Jun-19,3.4,10.9,15.6,17.6
Rescue,14-Jun-19,0,0,0.003,0.003
Kissebaaz,14-Jun-19,0,0,0.14,0.15
Game Over,14-Jun-19,0.38,2,3.46,4.69
The Se et Life of Pets 2 (English),7-Jun-19,0.4,1.9,2.73,3.18
Bharat,5-Jun-19,42.3,150.1,180.05,211.07
Dark Phoenix (English),5-Jun-19,3.1,13.28,17.3,18.95
Nakkash,31-May-19,0,0,0.01,0.01
Shuruaat Ka Twist,31-May-19,0,0,0.01,0.01
Godzilla 2 – King of the Monsters (English),31-May-19,3.25,15.25,20.33,25.3
Chaturnath,31-May-19,0,0,0.004,0.004
Naughty Gang,31-May-19,0,0,0.01,0.01
On The Ramp Never Ending Show,24-May-19,0,0,0.004,0.004
PM Narendra Modi,24-May-19,2.35,10.25,16.65,23.7
India’s Most Wanted,24-May-19,2.1,8.25,10.9,11.9
Kadke Kamaal Ke,24-May-19,0,0,0.001,0.001
Aladdin (English),24-May-19,4.25,18.5,31.05,55.73
Yeh Hai India,24-May-19,0,0,0.001,0.001
Gunwali Dulhaniya,17-May-19,0,0,0.001,0.001
Savdhan Ek Adbhut Kahaani,17-May-19,0,0,0.005,0.005
De De Pyaar De,17-May-19,10.41,38.54,61.05,103.64
Chhota Bheem: Kung Fu Dhamaka,10-May-19,0,1.77,2.6,3.65
Pokémon Detective Pikachu (English),10-May-19,1,4.45,7.45,12.6
Never Give Up,10-May-19,0,0,0.001,0.001
Chhal,10-May-19,0,0,0.002,0.002
Student Of The Year 2,10-May-19,12.06,38.83,56.83,69.11
1978 – A Teen Night Out,3-May-19,0,0,0.02,0.02
Blank,3-May-19,0.97,3.72,5.11,5.15
3rd Eye,3-May-19,0,0,0.002,0.002
Setters,3-May-19,0.15,0,0.55,0.58
Hansaa – Ek Sanyog,3-May-19,0,0,0.002,0.002
Tarpan,26-Apr-19,0,0,0.001,0.001
Avengers: Endgame (English),26-Apr-19,53.1,157.2,260.4,373.22
Sanjana,26-Apr-19,0,0,0.001,0.001
UP Police Rudra,26-Apr-19,0,0,0.001,0.001
The Curse of the Weeping Woman (English),17-Apr-19,0.75,4.9,6.95,6.95
Kalank,17-Apr-19,21.6,62.75,73.7,80.35
Hellboy (English),12-Apr-19,0.9,2.7,3.62,3.62
Blackboard v/s Whiteboard,12-Apr-19,0,0,0.06,0.07
Ek Hakikat Ganga,12-Apr-19,0,0,0.01,0.01
The Tashkent Files,12-Apr-19,0.4,2.2,3.5,17.21
Albert Pinto Ko Gussa Kyun Aaata Hai?,12-Apr-19,0,0,0.05,0.05
Paharganj – The Little Amsterdam Of India,12-Apr-19,0,0,0.25,0.28
Betiyon Ki Balle Balle,12-Apr-19,0,0,0.01,0.01
Maa Purnagiri,12-Apr-19,0,0,0.001,0.001
Gun Pe Done,12-Apr-19,0,0,0.01,0.01
Chousar Firangi,5-Apr-19,0,0,0.01,0.01
No Fathers In Kashmir,5-Apr-19,0,0,0.09,0.09
Romeo Akbar Walter,5-Apr-19,5.35,20.85,30,38.83
Shazam (English),5-Apr-19,3,11.3,16.5,21.1
Junglee,29-Mar-19,3.35,13.85,21.2,24.7
Notebook,29-Mar-19,0.5,2.25,3.7,3.72
Ram Ki Janmabhoomi,29-Mar-19,0,0,0.001,0.001
Maharib,29-Mar-19,0,0,0.01,0.01
Dumbo (English),29-Mar-19,0.85,4.65,6.7,6.7
Railway Raju,29-Mar-19,0,0,0.005,0.005
Gone Kesh,29-Mar-19,0,0,0.13,0.13
Kesari,21-Mar-19,21.06,78.07,105.86,154.41
How to Train Your Dragon – The Hidden World (English),21-Mar-19,1.25,6.6,8.95,11.35
Mard Ko Dard Nahi Hota,21-Mar-19,0.3,1.34,1.9,2.03
Photograph,15-Mar-19,0.25,0.95,1.28,1.29
Milan Talkies,15-Mar-19,0.1,0.4,0.52,0.52
Sharma Ji Ki Lag Gai,15-Mar-19,0.01,0.03,0.07,0.07
Merey Pyarey Prime Minister,15-Mar-19,0.07,0.27,0.39,0.39
22 Yards,15-Mar-19,0,0,0.03,0.03
Hamid,15-Mar-19,0.01,0.03,0.07,0.07
Risknamaa,15-Mar-19,0,0,0.12,0.12
Suspense,8-Mar-19,0,0,0.003,0.003
Yeh SuhaagRaat Impossible,8-Mar-19,0,0,0.002,0.002
Phir Ussi Mod Par,8-Mar-19,0,0,0.001,0.001
Captain Marvel (English),8-Mar-19,12.75,40.71,56.41,84.36
Badla,8-Mar-19,5.04,23.2,38,87.99
Is She Raju?,8-Mar-19,0,0,0.02,0.02
Sonchiriya,1-Mar-19,1.2,4.6,6.55,6.6
Goopi Gawaiyaa Bagha Bajaiyaa,1-Mar-19,0,0,0.08,0.08
Luka Chuppi,1-Mar-19,8.01,32.13,53.7,94.75
Total Dhamaal,22-Feb-19,16.5,62.4,94.55,154.23
Hum Chaar,15-Feb-19,0,0,0.19,0.19
Facebook Wala Pyar,14-Feb-19,0,0,0.001,0.001
Number Game,14-Feb-19,0,0,0.001,0.001
Gully Boy,14-Feb-19,19.4,0,100.3,140.25
End Counter,8-Feb-19,0,0,0.02,0.02
Khandala Nights,8-Feb-19,0,0,0.002,0.002
Alita: Battle Angel (English),8-Feb-19,2.1,8.1,0,8.1
Dosti Ke Side Effectss,8-Feb-19,0,0,0.09,0.09
Parking Closed,8-Feb-19,0,0,0.01,0.01
Amavas,8-Feb-19,0.7,2.3,3,3.06
Jhol,8-Feb-19,0,0,0.07,0.07
S P Chauhan,7-Feb-19,0,0,0.08,0.08
Ek Ladki Ko Dekha Toh Aisa Laga,1-Feb-19,2.9,11.83,17.19,20.28
Picture Ki Cheerphad – Papi Gudia,1-Feb-19,0,0,0.004,0.004
Umakant Pandey Purus Ya…..?,1-Feb-19,0,0,0.001,0.001
Thackeray,25-Jan-19,2.75,10.5,15.2,18.19
Mansukh Chaturvedi Ki Atmakatha,25-Jan-19,0,0,0.001,0.001
Pyar Kismat Or Jaipur Junction,25-Jan-19,0,0,0.004,0.004
Manikarnika – The Queen Of Jhansi,25-Jan-19,7.75,41.35,58.95,92.19
Why Cheat India,18-Jan-19,1.71,6.8,8.45,8.66
Bombairiya,18-Jan-19,0.02,0.06,0.14,0.14
72 Hours,18-Jan-19,0,0,0.19,0.19
Rangeela Raja,18-Jan-19,0.05,0.15,0.19,0.19
Woh Jo Tha Ek Messiah Maulana Azad,18-Jan-19,0,0,0.001,0.001
Little Boy,18-Jan-19,0,0,0.002,0.002
Fraud Saiyaan,18-Jan-19,0.11,0.36,0.52,0.53
Friendship,11-Jan-19,0,0,0.001,0.001
A Thin Line,11-Jan-19,0,0,0.01,0.01
Falsafa – The Other Side,11-Jan-19,0,0,0.002,0.002
Pagal Kar Diya Toone,11-Jan-19,0,0,0.001,0.001
The Accidental Prime Minister,11-Jan-19,3.4,11.9,17.1,22.65
Khamiyaza – Journey Of A Common Man,11-Jan-19,0,0,0.02,0.02
7 6,11-Jan-19,0,0,0.006,0.006
Uri – The Surgical Strike,11-Jan-19,8.2,35.73,70.94,245.36
Battalion 6 9,11-Jan-19,0,0,0.01,0.01
Evening Shadows,11-Jan-19,0,0,0.02,0.02
Kanpur Ke Sholay,4-Jan-19,0,0,0.02,0.02
Bumblebee (English),4-Jan-19,1.3,5.47,7.66,7.66
Salt Bridge,1-Jan-19,0,0,0.04,0.04
Vanguard (English),25-Dec-20,0,0,0.11,0.11
Shakeela,25-Dec-20,0,0,0.33,0.33
Wonder Woman 1984 (English),24-Dec-20,1.45,7.74,9.96,18.36
Indoo Ki Jawani,11-Dec-20,0.22,0.74,1.06,1.06
Tenet (English),4-Dec-20,1.21,4.3,6.43,12.57
Fastey Fasaatey,27-Nov-20,0,0,0.03,0.03
Suraj Pe Mangal Bhari,15-Nov-20,0.85,0.85,2.32,3.9
Bloodshot (English),13-Mar-20,0,1.4,1.5,1.5
Angrezi Medium,13-Mar-20,4.03,9.03,9.36,9.36
Onward (English),6-Mar-20,0,1.25,0,1.83
Careless,6-Mar-20,0,0,0.001,0.001
Kaamyaab,6-Mar-20,0,0.35,0.5,0.5
Baaghi 3,6-Mar-20,17,52.5,87.5,93.37
Most Common Budbak,6-Mar-20,0,0,0.001,0.001
The Invisible Man (English),28-Feb-20,0,1.34,0,1.34
Sonic The Hedgehog (English),28-Feb-20,0,0.92,0,0.92
Thappad,28-Feb-20,2.89,13.98,21.51,30.61
Kehta Hai Yeh Dil,28-Feb-20,0,0,0.007,0.007
Teen Muhurat,28-Feb-20,0,0,0.02,0.02
Cookie,28-Feb-20,0,0,0.05,0.05
Haunted Hills,28-Feb-20,0,0,0.002,0.002
Doordarshan,28-Feb-20,0,0,0.03,0.03
Rizwan,28-Feb-20,0,0,0.001,0.001
Guns Of Banaras,28-Feb-20,0,0,0.03,0.03
‘O’ Pushpa I Hate Tears,28-Feb-20,0,0,0.004,0.004
Shubh Mangal Zyada Saavdhan,21-Feb-20,9.55,32.66,44.84,60.78
Sar Chadta Nasha,21-Feb-20,0,0,0.001,0.001
BHOOT: Part One – The Haunted Ship,21-Feb-20,5.1,16.36,24.18,31.97
The Hundred Bucks,21-Feb-20,0,0,0.03,0.03
A Game Called Relationship,14-Feb-20,0,0,0.001,0.001
Love Aaj Kal,14-Feb-20,12,26,32.6,34.99
Barbaad,14-Feb-20,0,0,0.001,0.001
Khawab Sare Jhoothey,14-Feb-20,0,0,0.001,0.001
Malang,7-Feb-20,6.71,25.36,39.65,58.99
Little Women (English),7-Feb-20,0,0.6,0.8,0.95
Birds of Prey (English),7-Feb-20,0.75,3,4.2,5.3
Kaanchli Life in a Slough,7-Feb-20,0,0,0.007,0.007
Shikara,7-Feb-20,1.2,4.95,6.7,8.15
Taanashah,7-Feb-20,0,0,0.02,0.02
Hacked,7-Feb-20,0.28,1.06,1.75,1.77
Yahan Sabhi Gyani Hain,7-Feb-20,0,0,0.001,0.001
Sabne Bana Di Jodi,31-Jan-20,0,0,0.001,0.001
Bad Boys for Life (English),31-Jan-20,1,4,6,7.1
Happy Hardy And Heer,31-Jan-20,0.03,0.11,0.13,0.13
Gul Makai,31-Jan-20,0.03,0.09,0.11,0.11
Jawaani Jaaneman,31-Jan-20,3.24,12.83,20.21,28.98
Run Zindagi Run,31-Jan-20,0,0,0.001,0.001
Jojo Rabbit (English),31-Jan-20,0,0.6,1.6,3.43
Parasite (English),31-Jan-20,0,0.35,0.9,2.34
Bhagya Vidhata,31-Jan-20,0,0,0.001,0.001
Pagleaazam,31-Jan-20,0,0,0.001,0.001
Shaheed Chandra Shekhar Azad,24-Jan-20,0,0,0.003,0.003
Street Dancer 3D,24-Jan-20,9.5,39,52.94,68.28
Panga,24-Jan-20,2.7,14.91,21.36,28.92
Awasaan,17-Jan-20,0,0,0.002,0.002
1917 (English),17-Jan-20,0.38,2,3.37,9.95
Just Mercy (English),17-Jan-20,0,0.14,0.19,0.19
A Beautiful Day in the Neighborhood (English),17-Jan-20,0,0.3,0.4,0.4
Six Plus One 2,17-Jan-20,0,0,0.001,0.001
Adventure Kids,17-Jan-20,0,0,0.003,0.003
Dolittle (English),17-Jan-20,1.2,4.9,6.35,8.15
Bunker,17-Jan-20,0,0,0.2,0.2
Jai Mummy Di,17-Jan-20,0.45,1.77,2.5,2.51
Chhapaak,10-Jan-20,4.77,19.02,28.38,34.08
Tanhaji – The Unsung Warrior,10-Jan-20,15.1,61.75,118.91,279.55
Pyar Banaam Khap Panchayat,10-Jan-20,0,0,0.01,0.01
Darbar,9-Jan-20,1.17,2.85,3.79,3.81
Bombshell (English),3-Jan-20,0.2,0.72,1,1
ACID – Astounding Courage In Distress,3-Jan-20,0,0,0.003,0.003
The Grudge (English),3-Jan-20,0.4,1.35,1.75,1.75
Sab Kushal Mangal,3-Jan-20,0.15,0.45,0.45,0.45
Bhangra Paa Le,3-Jan-20,0.18,0.52,0.52,0.52
English Ki Taay Taay Fisss…,3-Jan-20,0,0,0.001,0.001
Antervyathaa,3-Jan-20,0,0,0.001,0.001
Shimla Mirchi,3-Jan-20,0.01,0.03,0.03,0.03
Sing 2 (English),31-Dec-21,0,0,0.4,0.45
83,24-Dec-21,12.64,47,71.87,109.02
The Matrix Resurrections (English),22-Dec-21,0.8,0,4.28,4.61
Pushpa: The Rise – Part 1,17-Dec-21,3.33,12.68,26.89,108.26
Spider-Man – No Way Home (English),16-Dec-21,32.67,108.37,148.07,218.41
Chandigarh Kare Aashiqui,10-Dec-21,3.75,14.53,22.61,28.26
Tadap,3-Dec-21,4.05,13.52,21.04,26.91
Resident Evil: Welcome to Raccoon City (English),3-Dec-21,0.2,0.74,1.08,1.15
Antim – The Final Truth,26-Nov-21,5.03,18.61,29.35,39.06
Satyameva Jayate 2,25-Nov-21,3.22,9.76,12.65,13.26
Bunty Aur Babli 2,19-Nov-21,2.6,8.3,11.15,12.5
Ghostbusters: Afterlife (English),19-Nov-21,0,0,0.64,0.64
Ye Mard Bechara,19-Nov-21,0,0,0.04,0.04
Spencer (English),19-Nov-21,0,0,0.17,0.17
Shubh Raatri,19-Nov-21,0,0,0.01,0.01
Last Night in Soho (English),12-Nov-21,0,0,0.18,0.18
Sooryavanshi,5-Nov-21,26.29,77.08,120.66,196
Eternals (English),5-Nov-21,7.35,19.15,27.45,37.12
Dune (English),22-Oct-21,0,0,3.54,4.29
Venom – Let There Be Carnage (English),14-Oct-21,2.88,12.16,16.21,23.27
No Time To Die (English),30-Sep-21,2.24,11.13,14.97,18
Jungle  uise (English),24-Sep-21,0.66,2.81,4.21,4.21
Don’t Breathe 2 (English),17-Sep-21,0,0,1.26,1.26
Thalaivii,10-Sep-21,0.32,1.07,1.46,1.46
Fast And Furious 9: The Fast Saga (English),3-Sep-21,1.92,7.66,10.91,13.61
Shang-Chi and the Legend of the Ten Rings (English),2-Sep-21,2.97,10.61,15.28,23.7
Chehre,27-Aug-21,0.4,1.7,2.55,2.55
Bellbottom,19-Aug-21,2.75,12.75,18.55,30.63
Radhe – Your Most Wanted Bhai,13-May-21,0.001,0.006,0,0.05
Saina,26-Mar-21,0.15,0.68,1.16,1.16
Godzilla Vs Kong (English),25-Mar-21,6.4,28.96,40.07,46.58
Mumbai Saga,19-Mar-21,2.82,8.74,13.43,16.53
Sandeep Aur Pinky Faraar,19-Mar-21,0.06,0.25,0.35,0.35
Time To Dance,12-Mar-21,0,0,0,0.01
Fauji Calling,11-Mar-21,0,0,0,0.14
Roohi,11-Mar-21,3.06,12.58,17.43,23.25
Tank Cleaner,5-Mar-21,0,0,0,0.001
Jeene Ki Umeed Tumse Hi,5-Mar-21,0,0,0,0.01
Maassab,26-Feb-21,0,0,0,0.04
Tuesdays And Fridays,19-Feb-21,0,0,0,0.22
Bolo Hau,19-Feb-21,0,0,0,0.001
Sakshi,12-Feb-21,0,0,0,0.001
Omprakash Zindabad,5-Feb-21,0,0,0,0.01
Cheer Haran,29-Jan-21,0,0,0,0.02
Madam Chief Minister,22-Jan-21,0.05,0,0.36,0.36
Master,14-Jan-21,0,0,3.77,4.73
12 ‘O’ Clock,8-Jan-21,0,0,0.11,0.11
Kaagaz,7-Jan-21,0,0,0.005,0.005
Ramprasad Ki Tehrvi,1-Jan-21,0.08,0.17,0.27,0.27
Dedh Lakh Ka Dulha,30-Dec-22,0,0,0.01,0.01
Big Dhamaka,23-Dec-22,0,0,0.01,0.01
Cirkus,23-Dec-22,6.25,20.85,27.95,35.65
Anokhi,23-Dec-22,0,0,0.005,0.005
Smayra,16-Dec-22,0,0,0.001,0.001
Ajay Wardhan,16-Dec-22,0,0,0.02,0.02
Trahimam,16-Dec-22,0,0,0.005,0.005
Avatar: The Way of Water (English),16-Dec-22,40,127,182.85,378.22
Maarrich,9-Dec-22,0.05,0.18,0.35,0.35
Vadh,9-Dec-22,0.1,0.34,0,0.6
Life Is Good!,9-Dec-22,0,0,0.02,0.02
Salaam Venky,9-Dec-22,0.2,0.85,0,1.25
Shadow Assassins,9-Dec-22,0,0,0.03,0.03
Vijayanand,9-Dec-22,0,0,1,1
Khatra Dangerous,9-Dec-22,0,0,0.01,0.01
Josef – Born in Grace,9-Dec-22,0,0,0.01,0.01
An Action Hero,2-Dec-22,1.31,5.99,8.19,10.89
Bodies Bodies Bodies (English),25-Nov-22,0,0,0.08,0.08
Bhediya,25-Nov-22,7.48,28.55,42.05,66.65
Strange World (English),25-Nov-22,0,0,0.3,0.3
Kora Kagazz,25-Nov-22,0,0,0.02,0.02
Mister Mummy,18-Nov-22,0.02,0.06,0.1,0.1
Smile (English),18-Nov-22,0,0,0.32,0.32
Drishyam 2,18-Nov-22,15.38,64.14,104.66,240.54
The Menu (English),18-Nov-22,0,0,0.35,0.35
She Said (English),18-Nov-22,0,0,0.15,0.15
Kartoot,11-Nov-22,0,0,0.001,0.001
Bal Naren,11-Nov-22,0,0,0.01,0.01
Rocket Gang,11-Nov-22,0,0,0.25,0.25
Uunchai,11-Nov-22,1.81,10.16,17.02,34.2
Anth The End,11-Nov-22,0,0,0.01,0.01
